x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
6.916666666666666796e-02,3.125000000000000173e-03,2.521764358102381109e+01,1.000000000000000036e-10,9.758272939929107655e-05,7.410827499727757329e-06
7.083333333333333148e-02,3.125000000000000173e-03,2.362393757679701878e+01,1.000000000000000036e-10,9.394388012535232336e-05,6.384158447879001180e-06
7.250000000000000888e-02,3.125000000000000173e-03,2.208618091017873297e+01,1.000000000000000036e-10,9.084262138940734526e-05,5.441600936689211786e-06
7.416666666666667240e-02,3.125000000000000173e-03,2.059585019715010645e+01,1.000000000000000036e-10,8.822390521788639256e-05,4.596625329913875749e-06
7.583333333333333592e-02,3.125000000000000173e-03,1.914538406958251926e+01,1.000000000000000036e-10,8.602973494694329587e-05,3.853352790788163609e-06
7.749999999999999944e-02,3.125000000000000173e-03,1.772819236558532907e+01,1.000000000000000036e-10,8.420320130284683505e-05,3.209319337151157342e-06
7.916666666666667684e-02,3.125000000000000173e-03,1.633861069282095713e+01,1.000000000000000036e-10,8.269109670218884370e-05,2.657859031113786737e-06
8.083333333333334036e-02,3.125000000000000173e-03,1.497182247551236678e+01,1.000000000000000036e-10,8.144536261862241598e-05,2.189978207848354776e-06
8.250000000000000389e-02,3.125000000000000173e-03,1.362376527220020961e+01,1.000000000000000036e-10,8.042368870530457658e-05,1.795710803048180007e-06
8.416666666666666741e-02,3.125000000000000173e-03,1.229103285200221407e+01,1.000000000000000036e-10,7.958955255214868912e-05,1.465022631331009663e-06
8.583333333333334481e-02,3.125000000000000173e-03,1.097078018712858594e+01,1.000000000000000036e-10,7.891192521158958326e-05,1.188362237374036247e-06
8.750000000000000833e-02,3.125000000000000173e-03,9.660635344949227488e+00,1.000000000000000036e-10,7.836480264504478593e-05,9.569548117864455121e-07
8.916666666666667185e-02,3.125000000000000173e-03,8.358620098960425793e+00,1.000000000000000036e-10,7.792666972637011798e-05,7.629203045745212683e-07
9.083333333333333537e-02,3.125000000000000173e-03,7.063079687403556406e+00,1.000000000000000036e-10,7.757996380168162218e-05,5.992777704721418432e-07
9.250000000000001277e-02,3.125000000000000173e-03,5.772621305571037809e+00,1.000000000000000036e-10,7.731057735085573954e-05,4.598803135272787341e-07
9.416666666666667629e-02,3.125000000000000173e-03,4.486060442375030988e+00,1.000000000000000036e-10,7.710742125060021722e-05,3.393106564510616505e-07
9.583333333333333981e-02,3.125000000000000173e-03,3.202373930551029702e+00,1.000000000000000036e-10,7.696205887709227432e-05,2.327565681190435115e-07
9.750000000000000333e-02,3.125000000000000173e-03,1.920658479805287477e+00,1.000000000000000036e-10,7.686841470522177890e-05,1.358776712848896770e-07
9.916666666666666685e-02,3.125000000000000173e-03,6.400934403769693581e-01,1.000000000000000036e-10,7.682255760546767630e-05,4.466986639633851420e-08
8.333333333333333868e-04,4.375000000000000416e-03,9.936057129007978972e+01,1.000000000000000036e-10,7.674195496957394807e-05,-6.106077093306792942e-08
2.500000000000000052e-03,4.375000000000000416e-03,9.808136354426774517e+01,1.000000000000000036e-10,7.678444207808480745e-05,-1.857449229493112838e-07
4.166666666666666609e-03,4.375000000000000416e-03,9.680108988747696230e+01,1.000000000000000036e-10,7.687122576348583071e-05,-3.182102094092441859e-07
5.833333333333333599e-03,4.375000000000000416e-03,9.551898935215155007e+01,1.000000000000000036e-10,7.700599536046310450e-05,-4.639559930262747535e-07
7.500000000000000590e-03,4.375000000000000416e-03,9.423422337546152505e+01,1.000000000000000036e-10,7.719446239703642494e-05,-6.289523295743035932e-07
9.166666666666666713e-03,4.375000000000000416e-03,9.294584060558366900e+01,1.000000000000000036e-10,7.744457770304860589e-05,-8.198320720526905863e-07
1.083333333333333370e-02,4.375000000000000416e-03,9.165273745202657096e+01,1.000000000000000036e-10,7.776682699385061134e-05,-1.044082414609874559e-06
1.250000000000000069e-02,4.375000000000000416e-03,9.035361303912198139e+01,1.000000000000000036e-10,7.817460858181431117e-05,-1.310228581726846583e-06
