x_m,y_m,velocity_m_s,fluid_mask
2.187500000000000208e-03,3.125000000000000065e-04,7.853757161972696162e-04,1.000000000000000000e+00
2.395833333333333582e-03,3.125000000000000065e-04,8.206272653555644414e-04,1.000000000000000000e+00
2.604166666666666956e-03,3.125000000000000065e-04,8.522309182924596958e-04,1.000000000000000000e+00
2.812500000000000330e-03,3.125000000000000065e-04,8.804564235866249242e-04,1.000000000000000000e+00
3.020833333333333703e-03,3.125000000000000065e-04,9.055286899624886802e-04,1.000000000000000000e+00
3.229166666666667077e-03,3.125000000000000065e-04,9.276361368535414320e-04,1.000000000000000000e+00
3.437500000000000017e-03,3.125000000000000065e-04,9.469368372750500747e-04,1.000000000000000000e+00
3.645833333333333391e-03,3.125000000000000065e-04,9.635631066556077026e-04,1.000000000000000000e+00
3.854166666666666765e-03,3.125000000000000065e-04,9.776249685978675649e-04,1.000000000000000000e+00
4.062500000000000139e-03,3.125000000000000065e-04,9.892127884201611359e-04,1.000000000000000000e+00
4.270833333333333946e-03,3.125000000000000065e-04,9.983992743739615594e-04,1.000000000000000000e+00
4.479166666666666886e-03,3.125000000000000065e-04,1.005240985602606383e-03,1.000000000000000000e+00
4.687500000000000694e-03,3.125000000000000065e-04,1.009779443972398487e-03,1.000000000000000000e+00
4.895833333333333634e-03,3.125000000000000065e-04,1.012041917012846065e-03,1.000000000000000000e+00
5.104166666666666574e-03,3.125000000000000065e-04,1.012041917012846065e-03,1.000000000000000000e+00
5.312500000000000382e-03,3.125000000000000065e-04,1.009779443972398704e-03,1.000000000000000000e+00
5.520833333333333322e-03,3.125000000000000065e-04,1.005240985602606166e-03,1.000000000000000000e+00
5.729166666666667129e-03,3.125000000000000065e-04,9.983992743739615594e-04,1.000000000000000000e+00
5.937500000000000069e-03,3.125000000000000065e-04,9.892127884201617864e-04,1.000000000000000000e+00
6.145833333333333877e-03,3.125000000000000065e-04,9.776249685978677818e-04,1.000000000000000000e+00
6.354166666666666817e-03,3.125000000000000065e-04,9.635631066556077026e-04,1.000000000000000000e+00
6.562500000000000625e-03,3.125000000000000065e-04,9.469368372750500747e-04,1.000000000000000000e+00
6.770833333333333565e-03,3.125000000000000065e-04,9.276361368535415404e-04,1.000000000000000000e+00
6.979166666666667372e-03,3.125000000000000065e-04,9.055286899624888971e-04,1.000000000000000000e+00
7.187500000000000312e-03,3.125000000000000065e-04,8.804564235866245989e-04,1.000000000000000000e+00
7.395833333333334120e-03,3.125000000000000065e-04,8.522309182924592622e-04,1.000000000000000000e+00
7.604166666666667060e-03,3.125000000000000065e-04,8.206272653555634657e-04,1.000000000000000000e+00
7.812500000000000000e-03,3.125000000000000065e-04,7.853757161972683152e-04,1.000000000000000000e+00
8.020833333333334675e-03,3.125000000000000065e-04,7.461501044019853241e-04,1.000000000000000000e+00
8.229166666666667615e-03,3.125000000000000065e-04,7.025513956249701108e-04,1.000000000000000000e+00
8.437500000000000555e-03,3.125000000000000065e-04,6.540836075450292240e-04,1.000000000000000000e+00
8.645833333333333495e-03,3.125000000000000065e-04,6.001172627031484607e-04,1.000000000000000000e+00
8.854166666666666435e-03,3.125000000000000065e-04,5.398314445938213416e-04,1.000000000000000000e+00
9.062500000000001110e-03,3.125000000000000065e-04,4.721170202946674017e-04,1.000000000000000000e+00
9.270833333333334050e-03,3.125000000000000065e-04,3.954049816982802001e-04,1.000000000000000000e+00
9.479166666666666990e-03,3.125000000000000065e-04,3.073416851546793404e-04,1.000000000000000000e+00
